filing_date,component,url,ownerOrg,name,cik
2025-05-29,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1134765/000143774925018798/chuc20241231_10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"Charlie's Holdings, Inc.",1134765
2025-06-06,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1883984/000121390025052242/ea0244740-10k_alternus.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Energy & Transportation,"Alternus Clean Energy, Inc.",1883984
2025-06-18,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1126741/000155837025008723/gsit-20250331x10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,GSI TECHNOLOGY INC,1126741
2025-05-29,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1504678/000165495425006256/loop_10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Industrial Applications and Services,"Loop Industries, Inc.",1504678
2025-06-11,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1804591/000162828025030786/mehcq-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,Chrome Holding Co.,1804591
2025-06-13,protocols_domestic,https://www.sec.gov/Archives/edgar/data/14693/000001469325000062/bfb-20250430.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,BROWN FORMAN CORP,14693
2025-06-26,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1808997/000180899725000014/aout-20250430.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,"American Outdoor Brands, Inc.",1808997
2025-06-20,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1092796/000095017025088157/swbi-20250430.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,"SMITH & WESSON BRANDS, INC.",1092796
2025-07-23,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1679273/000167927325000049/lw-20250525.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,"Lamb Weston Holdings, Inc.",1679273
2025-06-26,protocols_domestic,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/d938443d10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,GENERAL MILLS INC,40704
2025-06-24,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1304492/000130449225000056/atex-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Technology,Anterix Inc.,1304492
2025-06-27,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1326205/000118518525000706/igc10k033125.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"IGC Pharma, Inc.",1326205
2025-07-15,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1879373/000121390025063924/ea0245005-10k_graphjet.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Manufacturing,GRAPHJET TECHNOLOGY,1879373
2025-06-23,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1444192/000114036125023259/ef20047573_10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"Grace Therapeutics, Inc.",1444192
2025-07-21,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1527613/000164117225020300/form10-k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Trade & Services,CIMG Inc.,1527613
2025-05-29,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1635088/000114036125020715/ef20047582_10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,Roivant Sciences Ltd.,1635088
2025-07-22,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1677077/000121465925010763/u7925110k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"Alzamend Neuro, Inc.",1677077
2025-05-29,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1602409/000152013825000162/fngr-20250228_10k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Technology,"FingerMotion, Inc.",1602409
2025-06-27,protocols_domestic,https://www.sec.gov/Archives/edgar/data/353184/000035318425000044/airt-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Energy & Transportation,AIR T INC,353184
2025-05-30,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1433642/000143364225000052/hlne-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Finance,Hamilton Lane INC,1433642
2025-06-17,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1411685/000141168525000041/vtgn-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"Vistagen Therapeutics, Inc.",1411685
2025-06-20,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1641631/000164117225015750/form10-k.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Industrial Applications and Services,"Beyond Air, Inc.",1641631
2025-05-29,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1764013/000176401325000092/imvt-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Life Sciences,"Immunovant, Inc.",1764013
2025-06-13,protocols_domestic,https://www.sec.gov/Archives/edgar/data/924805/000092480525000012/frhc-20250331.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Crypto Assets,Freedom Holding Corp.,924805
2025-06-30,protocols_domestic,https://www.sec.gov/Archives/edgar/data/1854275/000121390025059675/ea0246595-10k_zoomcar.htm#:~:text=Uniswap&text=Aave&text=Compound&text=MakerDAO&text=lending%20protocol&text=DEX,Trade & Services,"Zoomcar Holdings, Inc.",1854275
