filing_date,component,url,ownerOrg,name,cik
2025-03-24,environmental_domestic,https://www.sec.gov/Archives/edgar/data/912728/000162828025014482/fwrd-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Energy & Transportation,FORWARD AIR CORP,912728
2025-03-14,environmental_domestic,https://www.sec.gov/Archives/edgar/data/1325702/000119312525054851/d920621d10k.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Manufacturing,MAGNACHIP SEMICONDUCTOR Corp,1325702
2025-03-19,environmental_domestic,https://www.sec.gov/Archives/edgar/data/318833/000031883325000015/tisi-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Trade & Services,TEAM INC,318833
2025-03-17,environmental_domestic,https://www.sec.gov/Archives/edgar/data/934549/000093454925000004/actg-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Real Estate & Construction,ACACIA RESEARCH CORP,934549
2025-03-27,environmental_domestic,https://www.sec.gov/Archives/edgar/data/864240/000143774925009524/sypr20241231_10k.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Industrial Applications and Services,SYPRIS SOLUTIONS INC,864240
2025-03-14,environmental_domestic,https://www.sec.gov/Archives/edgar/data/883902/000088390225000004/cnr-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Manufacturing,"Cornerstone Building Brands, Inc.",883902
2025-03-20,environmental_domestic,https://www.sec.gov/Archives/edgar/data/839470/000155837025003382/wwr-20241231x10k.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Energy & Transportation,"WESTWATER RESOURCES, INC.",839470
2025-03-20,environmental_domestic,https://www.sec.gov/Archives/edgar/data/1887944/000095017025042721/shim-20250103.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Real Estate & Construction,Shimmick Corp,1887944
2025-03-19,environmental_domestic,https://www.sec.gov/Archives/edgar/data/832988/000083298825000018/sig-20250201.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Trade & Services,SIGNET JEWELERS LTD,832988
2025-03-20,environmental_domestic,https://www.sec.gov/Archives/edgar/data/2028699/000121390025025227/ea0234370-10k_dynamix.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Real Estate & Construction,Dynamix Corp,2028699
2025-03-18,environmental_domestic,https://www.sec.gov/Archives/edgar/data/1562151/000156215125000007/cwgl-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Manufacturing,"Crimson Wine Group, Ltd",1562151
2025-03-14,environmental_domestic,https://www.sec.gov/Archives/edgar/data/746514/000155837025003015/nen-20241231x10k.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Real Estate & Construction,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,746514
2025-03-14,environmental_domestic,https://www.sec.gov/Archives/edgar/data/1884516/000095017025039259/dti-20241231.htm#:~:text=GHG%20emissions&text=greenhouse%20gas%20emissions&text=emissions%20reduction&text=scope%201%20emissions&text=scope%202%20emissions&text=scope%203%20emissions&text=climate%20transition&text=climate%20adaptation&text=climate%20resilience&text=climate%20strategy&text=renewable%20energy&text=clean%20energy&text=energy%20efficiency&text=water%20stewardship&text=waste%20reduction&text=circular%20economy&text=net%20zero%20target&text=carbon%20neutral&text=science-based%20targets&text=sustainability%20metrics&text=ESG%20metrics,Energy & Transportation,Drilling Tools International Corp,1884516
