filing_date,component,url,ownerOrg,name,cik
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1821175/000149315225011033/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Motorsport Games Inc.,1821175
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/733590/000073359025000004/tci-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,TRANSCONTINENTAL REALTY INVESTORS INC,733590
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1102238/000110223825000004/arl-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,AMERICAN REALTY INVESTORS INC,1102238
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1645666/000164566625000010/kzr-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Kezar Life Sciences, Inc.",1645666
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1698538/000095017025043115/sssht-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"Strategic Student & Senior Housing Trust, Inc.",1698538
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1211583/000155837025003710/fencf-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,FENNEC PHARMACEUTICALS INC.,1211583
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1516551/000151655125000027/skye-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Skye Bioscience, Inc.",1516551
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1339005/000114036125010598/ef20038998_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,FEMASYS INC,1339005
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1642896/000164289625000022/iot-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Samsara Inc.,1642896
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1863127/000095017025046124/tyra-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Tyra Biosciences, Inc.",1863127
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1099160/000095017025045211/bbgi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,BEASLEY BROADCAST GROUP INC,1099160
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1984086/000095017025045745/sepn-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Septerna, Inc.",1984086
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1355839/000101376225001600/ea0233784-10k_intelligent.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,INTELLIGENT PROTECTION MANAGEMENT CORP.,1355839
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/2030781/000203078125000011/spparent-20250131x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"SailPoint, Inc.",2030781
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/65770/000164117225000783/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,"MICROVISION, INC.",65770
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1455365/000155837025003341/cgtx-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,COGNITION THERAPEUTICS INC,1455365
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1501697/000162828025014805/xfor-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"X4 Pharmaceuticals, Inc",1501697
2025-03-18,domestic,https://www.sec.gov/Archives/edgar/data/1325964/000107997325000420/lwlg_10k-123124.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Lightwave Logic, Inc.",1325964
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/895447/000095017025043195/scvl-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,SHOE CARNIVAL INC,895447
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1378950/000137895025000036/prts-20241228x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"CarParts.com, Inc.",1378950
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1031235/000095017025045186/self-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"Global Self Storage, Inc.",1031235
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1823406/000095017025043249/afbi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"Affinity Bancshares, Inc.",1823406
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1017303/000114036125010065/ef20039038_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,TRANSACT TECHNOLOGIES INC,1017303
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1800315/000095017025041981/glto-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Galecto, Inc.",1800315
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1133869/000155837025003707/capr-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"CAPRICOR THERAPEUTICS, INC.",1133869
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1810019/000181001925000043/rxt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Rackspace Technology, Inc.",1810019
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1936224/000095017025043326/srfm-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,SURF AIR MOBILITY INC.,1936224
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1835856/000162828025013683/aurcu-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,Better Home & Finance Holding Co,1835856
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"DOLLAR TREE, INC.",935703
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/828146/000141057825000511/link-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,INTERLINK ELECTRONICS INC,828146
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1410098/000101376225001852/ea0234537-10k_cormedix.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,CorMedix Inc.,1410098
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1213809/000143774925009350/dyai20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,DYADIC INTERNATIONAL INC,1213809
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1847367/000184736725000012/tmb-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,ALUMIS INC.,1847367
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1826000/000182600025000035/lat-20231231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"Latch, Inc.",1826000
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1761918/000095017025042682/eras-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Erasca, Inc.",1761918
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1898604/000164117225000804/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,Vestand Inc.,1898604
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1821769/000182176925000021/nvts-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,Navitas Semiconductor Corp,1821769
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1820566/000182056625000031/ispo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,Inspirato Inc,1820566
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1758009/000121390025025561/ea0234742-10k_quantum.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Quantum Computing Inc.,1758009
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1436229/000149315225010973/form10-k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Crypto Assets,BTCS Inc.,1436229
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1962918/000196291825000022/slrn-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"ACELYRIN, Inc.",1962918
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1907108/000095017025043486/lxeo-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Lexeo Therapeutics, Inc.",1907108
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1671858/000095017025042320/spry-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"ARS Pharmaceuticals, Inc.",1671858
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1736730/000173673025000022/camp-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Camp4 Therapeutics Corp,1736730
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1887944/000095017025042721/shim-20250103.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,Shimmick Corp,1887944
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1404644/000140464425000012/ngne-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Neurogene Inc.,1404644
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1302387/000095017025045947/bvfl-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"BV Financial, Inc.",1302387
